,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
7919,0.822,0.69,-6.325,0.0526,0.0217,0.323,0.0623,0.23,107.995,23LcB1lujK768XK6DRBZNt,275064
7920,0.795,0.833,-7.34,0.0495,0.0969,0.00136,0.0679,0.786,110.012,1wQdHMK0FA6lPJepzAAMxR,227997
7921,0.765,0.4,-11.815,0.0516,0.26,0.071,0.141,0.596,103.941,6luyViGYiEnCerudBySTcz,157040
7922,0.711,0.614,-11.149,0.214,0.0185,2.08e-05,0.0655,0.508,96.739,64wL5Sw2JNHOtvmCNgG32v,300893
7923,0.77,0.789,-7.144,0.0529,0.412,0.372,0.124,0.963,97.226,1rhhXvescgdsUAHXg76B0s,208000
7924,0.525,0.83,-8.344,0.0397,0.396,0.295,0.168,0.883,113.21,7dQdBFS066ZEQfiwcZd3Rp,243115
7925,0.743,0.768,-5.034,0.0648,0.678,0.88,0.0876,0.943,112.472,1JGzYgWYn0ZSooh1rqnqUt,136002
7926,0.615,0.456,-7.325,0.106,0.786,0.0,0.103,0.783,187.553,5gxmJBQGPx5Ipgm41SkkHC,203987
7927,0.574,0.878,-2.901,0.0369,0.172,0.0,0.0988,0.97,107.194,4UnKxClwI84HEHneGKDC8R,192400
7928,0.607,0.748,-4.41,0.0297,0.112,0.000504,0.205,0.735,164.195,1c5u6c3mOy1VXbworXmyHE,205487
7929,0.388,0.727,-12.057,0.0661,0.017,0.346,0.123,0.346,195.213,5Zt5Jgb6cIjuUR1i1ZMzYb,124761
7930,0.717,0.319,-16.996,0.0459,0.125,0.000287,0.151,0.964,105.726,0kWBCb6vONo4zTeTut1LlN,186667
7931,0.732,0.94,-4.803,0.0495,0.0695,0.0564,0.111,0.815,125.018,6BmxRdWiuIBX9Otququmwm,213480
7932,0.594,0.856,-12.901,0.0402,0.432,0.839,0.172,0.942,136.084,0RabJGGnKLiiW6EeMAyh3p,129000
7933,0.688,0.725,-9.161,0.0626,0.474,0.857,0.291,0.671,182.067,2J0QDG9aKp41dl3nT9d9IQ,169640
7934,0.731,0.568,-9.502,0.362,0.168,0.00219,0.3,0.746,186.01,15WXUAgpgptGy1ovwAI2Dq,220630
7935,0.478,0.395,-11.674,0.0306,0.81,0.0,0.346,0.616,136.467,4fhmzkeQ6U6CSvFYNpQ31o,213667
7936,0.379,0.719,-9.545,0.0351,0.707,0.8,0.3,0.486,126.76,5ze6zmZ1sEIIFPSvrNi75n,238907
7937,0.827,0.722,-5.963,0.039,0.0383,8.76e-06,0.106,0.904,119.971,3eXkkfB8psclkzjSeD1Vv0,189760
7938,0.54,0.706,-9.298,0.0725,0.665,0.923,0.124,0.907,172.594,4A0iCzLqX0bmDuDq1YAT59,159504
7939,0.547,0.804,-9.316,0.382,0.00688,0.017,0.0793,0.806,188.094,5LO28OADEORnxMY8XfbVuQ,291333
7940,0.41,0.718,-8.718,0.0758,0.53,0.000166,0.0754,0.679,80.115,2XPguqYrDNzh1XsHKX1LtG,213733
7941,0.53,0.683,-7.13,0.0313,0.234,0.311,0.274,0.694,174.441,6cVHu0HmKo4oEOSOqooTa3,472400
7942,0.601,0.689,-5.826,0.0411,0.255,0.00469,0.226,0.852,89.982,4ByefFCKQpb4eXnnxP14Fe,185227
7943,0.793,0.447,-12.972,0.0574,0.212,0.00325,0.0874,0.498,148.083,2JxHZfZM0ysnwPDefDl8Mz,215560
7944,0.713,0.513,-10.57,0.0303,0.472,0.00485,0.0439,0.881,139.37,2o2Rh2a4aMQBmhv0Y846F0,328840
7945,0.687,0.917,-3.609,0.0341,0.162,0.00101,0.0934,0.916,87.997,05Q4Vtbq6j2U3Hh7e9jqZ5,277045
7946,0.535,0.929,-3.88,0.0269,0.000278,0.2,0.188,0.935,90.984,20nRXEGH1STkpPgbDDA05c,275203
7947,0.364,0.612,-10.657,0.0993,0.122,0.0,0.282,0.326,89.604,6JJetOVVlf69kJvi4FYNx0,154120
7948,0.416,0.884,-5.642,0.0335,0.124,0.0762,0.196,0.925,180.052,14FOZ38RJwcJAYx1qsE1VJ,229753
7949,0.576,0.683,-10.532,0.0325,0.05,0.684,0.0729,0.874,109.751,263R1KQZPibAQGOzoFBjXS,203333
7950,0.799,0.884,-7.083,0.0785,0.0435,4.61e-05,0.0608,0.905,120.991,1g1kzzTZN4AIabY9e1WolT,237000
7951,0.688,0.663,-9.034,0.0473,0.0392,0.028,0.179,0.826,157.019,5pNQNliJQxIHlTSzgrrptY,202951
7952,0.677,0.829,-7.14,0.0552,0.288,0.0,0.319,0.945,170.057,5qzX9hy9D3LSHESgvszFds,253333
7953,0.702,0.916,-3.508,0.0371,0.303,0.685,0.0931,0.965,97.987,45X61WpnNpZopCO92ZwKdw,225813
7954,0.586,0.494,-8.046,0.0401,0.041,1.17e-06,0.101,0.788,93.12,6WozspQ3YhGznIs4kXafnv,154853
7955,0.619,0.716,-5.608,0.0402,0.484,0.451,0.156,0.873,96.106,24nYa3DKblqt3kBE3twKZM,156040
7956,0.664,0.471,-9.905,0.0501,0.0247,0.12,0.133,0.749,90.17,1SmFjURSlv5e2MjtnQWPNF,195707
7957,0.856,0.565,-10.361,0.14,0.494,0.476,0.0768,0.925,94.043,7kNUjyZQ1YWN1Nv4JvTaiD,219600
7958,0.6,0.564,-10.335,0.0288,0.00412,0.0608,0.14,0.848,139.31,0ZanlR9nn3tXTvCPQ0gyyl,187020
7959,0.741,0.441,-13.366,0.0549,0.23,0.664,0.034,0.891,116.296,2EHtwoZZVGzLDB8NuvAIoS,211000
7960,0.769,0.807,-5.639,0.0629,0.17,0.649,0.344,0.896,132.165,6pY3iDQ1w3e9iYU3S6eZYp,183360
7961,0.739,0.574,-6.648,0.0423,0.1,0.35,0.303,0.809,92.006,4yaknNmyExSj5p5sc36RLV,269441
7962,0.667,0.892,-4.949,0.0645,0.00847,0.0,0.326,0.535,93.575,1f9X3c8Bzn79zkCwnZ2vay,274880
7963,0.361,0.303,-16.606,0.0293,0.251,1.73e-06,0.377,0.139,101.608,3niMSmtgEHq56eUJEwpMmM,126667
7964,0.825,0.465,-8.638,0.353,0.465,0.385,0.106,0.517,168.029,2TFVi9eqzRrQyqJQVWHk1P,298571
7965,0.625,0.751,-7.89,0.11,0.674,0.00718,0.165,0.933,91.581,6NkxtCjJbh1Z3SzESoSAZo,340216
7966,0.836,0.647,-6.904,0.065,0.0692,0.774,0.0763,0.897,92.246,2HjnxDwW0FJgsTEiFscWtP,243253
7967,0.694,0.961,-6.325,0.0445,0.176,0.84,0.24,0.963,92.04,2tJ1sXNqJp45p4J1l5rbaw,243573
7968,0.657,0.853,-5.178,0.0356,0.0652,0.0899,0.151,0.778,96.007,3BrU3r6HIJI9zmk1rZ7ucg,234141
7969,0.616,0.52,-10.925,0.0599,0.809,0.0,0.082,0.938,82.697,4eJFgz99l1ppawgesG8RRV,131907
7970,0.662,0.395,-14.779,0.0637,0.699,0.842,0.0696,0.756,119.317,3fWXJrdFlfQnDImXJhjKQm,273760
7971,0.662,0.852,-5.923,0.125,0.00491,0.0478,0.657,0.466,92.98,5fGbXdNxR4qxrjaSuPabil,150144
7972,0.635,0.779,-9.119,0.161,0.155,0.0885,0.158,0.828,179.953,32uHdkJab8Pe2wsKvHBNeV,240562
7973,0.613,0.704,-7.626,0.0713,0.14,0.0,0.727,0.587,84.926,1sZ39ZxvFo8FyMz4s7iVlf,280895
7974,0.477,0.789,-8.088,0.0344,0.0264,0.839,0.193,0.224,106.143,1ji4z0iFDaczfwlgdTn1Hk,217385
7975,0.81,0.611,-8.513,0.0479,0.156,0.908,0.0738,0.858,105.008,5c0GZ1cX2YZLEQzfuD91Rp,231653
7976,0.599,0.525,-10.567,0.0446,0.123,0.831,0.0834,0.734,190.458,5WOS89GDTgqK7dQDdXVrTP,366120
7977,0.669,0.612,-12.004,0.11,0.577,0.884,0.107,0.722,197.879,5MW3qryOqGjk2TBtZNloIK,429760
7978,0.663,0.631,-11.884,0.0592,0.0911,0.166,0.132,0.313,91.014,6Q3Q8Shm8rbZIgZEmgMBz7,242637
7979,0.746,0.857,-7.603,0.0854,0.302,0.0298,0.0977,0.848,93.204,3XoIdj41DPvYmURAFzmycc,218561
7980,0.651,0.748,-11.178,0.0335,0.0143,0.004,0.0641,0.815,89.552,1m3rYHSyIcwoeC3bKncV3D,231227
7981,0.783,0.643,-8.739,0.0873,0.00817,0.017,0.326,0.643,90.002,24JE1EgMIv92CCFaoxG0Tc,238720
7982,0.664,0.849,-4.834,0.15,0.00347,0.629,0.844,0.602,180.047,2yWvRFbBEE4KRj0mbdzhnm,268434
7983,0.69,0.635,-10.357,0.0363,0.703,0.917,0.125,0.311,109.243,4NISz8OHOds3bujhrNzsmK,163880
7984,0.473,0.238,-15.626,0.0299,0.952,0.767,0.0741,0.217,181.603,4dfKhjrC1mNSaBvBp5zD1J,193360
7985,0.685,0.632,-10.067,0.0446,0.186,0.484,0.104,0.765,105.01,4FKT3e93KFlXf5KBh715EV,281101
7986,0.813,0.476,-11.808,0.267,0.501,0.00492,0.187,0.262,99.985,0FKSzDPOsmrIe7VwRO1KTk,181733
7987,0.668,0.497,-11.644,0.031,0.843,0.51,0.074,0.404,159.957,5100EKbQRzfC0JgoN6I1H2,281548
7988,0.561,0.673,-6.35,0.0434,0.115,0.0,0.279,0.552,163.87,5OUl9lxjsfgOmdt9bVjQqh,236271
7989,0.722,0.655,-8.804,0.0434,0.617,0.000593,0.0735,0.934,79.214,0aPRt8ARHfeQx1nbFnpTzy,176693
7990,0.572,0.957,-2.659,0.0399,0.0121,0.745,0.173,0.513,124.947,6jUn262M0WP3yyHON41GkD,228987
7991,0.756,0.841,-4.438,0.0554,0.00679,0.000298,0.214,0.808,132.942,6dP0T23EVjDSlb2LsxRpOj,210907
7992,0.87,0.515,-10.255,0.0751,0.0338,0.115,0.236,0.949,91.094,3oE9fhT7XWA6mm51Q3lMgu,197787
7993,0.786,0.844,-8.371,0.0446,0.0316,0.288,0.235,0.522,100.006,7EICRbByyRrSz1gaHHDnuP,266213
7994,0.797,0.647,-10.676,0.0843,0.238,0.721,0.17,0.695,120.994,32hPiZQofmzTo66j7u3I2E,343445
7995,0.74,0.817,-3.955,0.0371,0.336,0.201,0.108,0.873,103.103,4fg8yTR0SGV02I9HDDn9zv,173657
7996,0.528,0.714,-9.012,0.0378,0.00517,0.898,0.159,0.204,100.171,7kRF2Wh5vMiO9jCqvD9532,136533
7997,0.38,0.703,-6.53,0.0695,0.26,0.0,0.367,0.717,82.425,0C0cSQCtSVKM450J6JB2iu,243680
7998,0.608,0.803,-7.202,0.0485,0.00025,0.0401,0.0869,0.759,165.0,7E3HJhnzx7CbqGFEsGNp22,225694
7999,0.629,0.852,-6.79,0.038,0.0352,4.84e-06,0.308,0.786,90.995,0J9bbgIOvo36Bmas56qRM4,185693
8000,0.564,0.919,-6.061,0.0698,0.0644,0.0047,0.181,0.868,172.166,6zTsVnKxeyvyuTdVdGKQ57,178430
8001,0.687,0.23,-16.611,0.226,0.619,0.0208,0.241,0.531,74.023,3rEKKpqCAosBAhyK5mDBOs,157787
8002,0.798,0.483,-12.125,0.374,0.645,0.000253,0.117,0.941,84.569,71V8WVPxveWP3hMSg67NMb,231827
8003,0.435,0.628,-9.393,0.0808,0.00354,0.83,0.0767,0.956,108.621,4eNcQUEVbRkIIu9HdfN180,244403
8004,0.79,0.789,-5.291,0.0449,0.0692,1.15e-05,0.0889,0.506,96.065,2gjajB3Wdov18TqFYQ2Dgp,192672
8005,0.689,0.172,-16.587,0.0543,0.921,0.915,0.098,0.412,110.325,2tizmSnBhlj7gjuMs0A37i,177685
8006,0.802,0.537,-11.861,0.0519,0.483,0.399,0.459,0.648,130.001,3TX2AAnuap3U0a1DR5KRtQ,258364
8007,0.858,0.731,-6.009,0.0673,0.242,0.881,0.161,0.765,110.018,37aiG4NvRA0PUI70KKJjm2,180800
8008,0.676,0.925,-6.061,0.0411,0.1,0.729,0.149,0.67,113.033,6t6QEaiKAXtVOORoNbGR9O,169500
8009,0.806,0.888,-6.559,0.0672,0.122,0.2,0.0745,0.959,103.017,64RXXxA27XTkqfYHbw0jZl,171680
8010,0.781,0.635,-8.334,0.0318,0.172,0.569,0.151,0.953,95.36,1c6cE6mGB2OaqZdbiKomv7,180837
8011,0.762,0.817,-7.0,0.0542,0.252,0.118,0.158,0.521,90.006,5N3Yums6L0iMk2216AhDhq,209371
8012,0.665,0.805,-5.33,0.0261,0.405,0.0107,0.16,0.788,97.171,2nYL00qGrLmAKJ8d44K0D6,218000
8013,0.779,0.697,-9.41,0.0392,0.342,0.218,0.0973,0.357,92.499,5Mj80hD1Z2Lrp7tgxE2dub,235056
8014,0.693,0.889,-7.243,0.0359,0.103,0.00147,0.108,0.968,114.911,4ojF3lkbMDM8xPvnucAg6N,179969
8015,0.82,0.703,-7.092,0.0611,0.0163,3.08e-05,0.226,0.561,96.954,6LXgRVT6Dk4Z26RsAv92A1,200733
8016,0.632,0.843,-5.532,0.0481,0.127,1.35e-06,0.0916,0.91,84.829,6K4stGe6QkkWi8sgi1IPvD,247049
8017,0.723,0.594,-11.979,0.0339,0.762,0.933,0.105,0.97,130.55,7yMwkwxNCcsck1SOMgBFlm,246760
8018,0.674,0.759,-10.213,0.0401,0.0946,0.939,0.0929,0.963,90.808,7B8u98Nbvq1wqFv3Notk1G,200858
8019,0.73,0.652,-6.862,0.0333,0.243,0.0179,0.0691,0.971,159.948,2refhQNe2VpBdeVGC4C3HF,198347
8020,0.646,0.428,-8.521,0.0357,0.0735,0.0,0.132,0.447,141.904,2Ocfrk1syda141tYv7v9lr,204960
8021,0.89,0.646,-9.226,0.041,0.276,0.00161,0.0635,0.927,97.991,6537IACrxDcXVPhGNSBkzN,390348
8022,0.721,0.66,-5.444,0.0515,0.00126,0.198,0.132,0.515,96.975,1kslBqCzrSSPGwG9yWMtSs,192994
8023,0.871,0.696,-7.661,0.0732,0.0802,2.05e-05,0.215,0.551,94.999,68wZUaqJLlzSgDpvtOD5z1,202368
8024,0.87,0.599,-10.126,0.104,0.0933,0.223,0.103,0.447,94.026,14ha0jcRcW0H0kEA9aeZMO,426642
8025,0.839,0.467,-7.946,0.0794,0.0592,0.389,0.13,0.104,91.022,4WTBBWc1Mqpz2sugxJs7Aw,328934
8026,0.668,0.458,-12.41,0.0671,0.101,0.000139,0.361,0.634,84.035,59hEgYfGLFMLPQMT4HOZ0q,303731
8027,0.557,0.696,-8.0,0.0631,0.174,0.00921,0.167,0.74,95.021,6dDjM0ihzHEXYOlr9aLToY,194680
8028,0.486,0.82,-6.466,0.0341,1.42e-05,0.779,0.329,0.539,135.999,49Zz9hdgfyLNjMEpYWkzcn,213355
8029,0.674,0.888,-10.167,0.0304,0.0686,0.722,0.265,0.922,119.948,5AP5fad3HD8dQpdrBWOw3K,236501
8030,0.692,0.732,-6.876,0.048,0.0754,0.0904,0.215,0.962,80.136,5Q2kmykzh6TUFBBqskiHjK,189893
8031,0.856,0.69,-10.781,0.0365,0.248,0.531,0.112,0.927,106.503,3K60QrITzr3A7VfO9gj65y,223689
8032,0.705,0.937,-5.492,0.0815,0.0639,5.48e-05,0.103,0.744,95.0,3mfD0GhkcWiCzZs9bJ1aJ3,185430
8033,0.793,0.812,-6.749,0.0944,0.224,1.79e-05,0.1,0.532,105.005,6hreQzJujmQLr88N0fTLO3,169095
8034,0.636,0.66,-8.165,0.0407,0.132,0.13,0.105,0.6,93.875,6sjN7Q7eAsEmnx3bQBDZef,199147
8035,0.776,0.411,-10.832,0.0475,0.673,0.35,0.238,0.689,109.505,1glosma3WgTE0YL7RDSCX5,189813
8036,0.467,0.619,-10.079,0.0359,0.763,0.00545,0.181,0.826,176.296,7Eo1JOdPvYYZqveKzXh8pN,190800
8037,0.877,0.827,-3.168,0.072,0.322,0.0559,0.111,0.674,92.557,14CUTkk5h1JfIg6InMMgxS,196638
8038,0.621,0.457,-10.281,0.036,0.265,0.0422,0.102,0.686,104.364,3W3vzxovSR26yWKpKxFQTG,292600
8039,0.694,0.684,-7.578,0.0373,0.171,0.00589,0.103,0.782,79.986,4wbcHlEKFhhCLe5tZeG7qm,189574
8040,0.74,0.813,-6.131,0.0362,0.00678,0.0607,0.0645,0.605,104.026,0Z64YwiaKyd9RCGmhb9tTJ,205053
8041,0.825,0.832,-8.543,0.0852,0.0795,0.000472,0.202,0.92,106.059,584WKggLvqbh1vy71TKT87,192768
8042,0.712,0.629,-8.112,0.0952,0.11,3.1e-05,0.0686,0.396,116.371,4ynFGKQIMAia4CriwgYxdT,199053
8043,0.84,0.389,-8.63,0.0844,0.612,1.54e-05,0.0751,0.435,122.068,5703NcgKkYX9LxQLA2VC57,180493
8044,0.308,0.239,-10.19,0.0362,0.973,0.403,0.175,0.129,95.043,0bb2YeF3LvbtuEEkODcgmO,183728
8045,0.696,0.461,-11.785,0.135,0.0537,0.899,0.0603,0.46,200.07,5b3l1yxcrQgXLLVcSFQ9Nj,213691
8046,0.509,0.602,-7.887,0.0952,0.65,0.465,0.0942,0.245,101.655,4Zs0z0Soidohv3NdXbfyWg,165896
8047,0.777,0.914,-2.563,0.0371,0.0453,0.278,0.212,0.45,93.99,3MdKkh5Jdc6r3lEzmxXVqT,209764
8048,0.763,0.681,-7.087,0.0885,0.215,0.737,0.116,0.155,90.031,6W4efD0hmXfQH2nTl00Fqv,222333
8049,0.838,0.606,-12.787,0.0306,0.779,0.586,0.0764,0.96,116.876,0NutkWPm0LYywAEoQ90v25,242347
8050,0.814,0.853,-8.637,0.0418,0.386,0.0013,0.665,0.894,127.954,34bunDg1xvsCNlraa5xm2o,248227
8051,0.711,0.695,-6.314,0.0502,0.798,0.0,0.229,0.853,124.364,2VPvSHdUB9JbJZG3oA2jha,175787
8052,0.65,0.685,-10.207,0.215,0.157,0.181,0.095,0.83,91.429,6XJBp83pXXjEOzFoQLYAPi,211000
8053,0.799,0.214,-14.369,0.113,0.0247,4.66e-05,0.0806,0.637,80.056,3zTtqNPnbLUKTmj69JapdD,272091
8054,0.709,0.517,-9.547,0.207,0.0729,6.4e-05,0.0623,0.327,173.99,3TJJUnoVRb6mEqIPaNcxzf,228020
8055,0.685,0.527,-8.508,0.0313,0.643,7.12e-06,0.0969,0.762,93.017,0saIDjEHkPm4LgafFqsEo5,248813
8056,0.487,0.65,-7.572,0.0608,0.104,0.0968,0.704,0.944,94.104,1KxrWtGU3kxaq2Rgojg4Bd,130765
8057,0.686,0.43,-9.265,0.0678,0.353,1.33e-05,0.0792,0.814,134.871,4PBeYNtaPj7jciWs1WBsmK,191216
8058,0.604,0.431,-10.982,0.11,0.817,6.78e-06,0.0921,0.877,152.952,6TsE30wjcOmuQRheHdtaAF,137240
8059,0.592,0.522,-9.922,0.217,0.777,0.0,0.219,0.808,150.452,0QoV9nLBwYEU1bA6m61h4F,149560
8060,0.773,0.865,-3.837,0.0497,0.466,0.315,0.331,0.663,172.184,43XGRyQnciCfaoVSTrDpYT,366504
8061,0.95,0.574,-12.713,0.071,0.0932,0.101,0.0778,0.734,124.019,5VSrHeMpT1bDUlXGF4Ph2h,332812
8062,0.499,0.533,-8.793,0.0752,0.15,0.422,0.133,0.644,180.941,3BzaWYbeffrLrKMeQzt90M,220933
8063,0.628,0.949,-4.789,0.0353,0.0328,0.797,0.398,0.896,95.0,0AULxj8PjVnPL8vuUGwVkb,368108
8064,0.741,0.884,-8.481,0.0422,0.0538,0.216,0.421,0.97,92.007,4ySXpCDYwfkTKykNBdDOws,248295
8065,0.73,0.615,-6.685,0.0556,0.0174,0.0105,0.195,0.52,91.007,7bNc92iVwTC6x7NpmCo71s,273067
8066,0.693,0.539,-5.668,0.0351,0.868,1.6e-05,0.109,0.798,99.947,4bPUIj2OfmvDYzHJzbUy6V,178815
8067,0.704,0.698,-8.359,0.0465,0.813,1.48e-06,0.0989,0.965,92.858,3ZAY1QYqe9Jp4v6X2MKcIf,164336
8068,0.788,0.627,-10.675,0.155,0.437,1.08e-06,0.306,0.865,156.369,1RRnygeCEjxTrMQYcHONUd,164885
8069,0.872,0.258,-15.705,0.0991,0.76,0.673,0.343,0.431,87.004,3lLaA3dwMVSATuqxXIhanU,347586
8070,0.701,0.508,-9.474,0.0456,0.545,0.951,0.915,0.659,89.003,5Yn4jYDgnLDolPWwqOMVcB,250787
8071,0.734,0.351,-15.848,0.066,0.509,0.874,0.052,0.862,92.751,5JyJT55woU6qvST4ZmeaPT,201120
8072,0.755,0.792,-5.273,0.0502,0.471,0.29,0.0841,0.74,176.02,3AZ5sgZ0EUcvZgzSHzDs9e,248857
8073,0.844,0.895,-4.878,0.031,0.549,8.07e-05,0.0489,0.955,98.044,1MfFYkzUbDLIgV2rwYuS0s,183587
8074,0.56,0.715,-7.937,0.0313,0.00687,0.915,0.0745,0.767,126.331,3lDFlqULROOUzjDtO5iNdU,228360
8075,0.601,0.741,-7.336,0.0723,0.0495,0.931,0.116,0.372,192.044,0002OjHAOxZ1JPOlqBETqy,189962
8076,0.623,0.662,-7.093,0.0599,0.0447,0.248,0.104,0.832,188.024,2b79eCsg8mgGK6P5q5Tv8E,238947
8077,0.555,0.659,-8.529,0.0575,0.0374,0.851,0.0788,0.937,159.063,4J4S8Fm2BJt59zPWygsbpr,307173
8078,0.63,0.582,-7.985,0.0374,0.148,0.00395,0.0617,0.455,125.163,1pCOqQCSSM0SPQ6FmIrqC7,417133
8079,0.594,0.668,-11.158,0.0433,0.257,0.316,0.173,0.772,118.108,1YXW0lK8Epnz3B0PYKMhQ4,195973
8080,0.661,0.562,-9.011,0.0399,0.261,2.41e-06,0.164,0.929,92.014,54PSHIY4nF4CxtwBpSOqW6,248858
8081,0.692,0.54,-7.001,0.0412,0.0159,0.000898,0.239,0.191,81.954,1TyrNL2qXnXwlGpHhCWqCs,243240
8082,0.641,0.522,-10.381,0.133,0.596,0.914,0.112,0.781,91.845,1Sh7fr5lIDM5l0BZRzwCiQ,214653
8083,0.811,0.721,-4.417,0.0585,0.482,0.101,0.119,0.911,97.392,12zMNrdYSeqUwlsurBGWX5,235542
8084,0.846,0.393,-11.238,0.0698,0.126,0.0,0.122,0.796,97.006,0THXCspiIDDq7ZpbB68vp0,231280
8085,0.466,0.605,-13.475,0.0899,0.506,0.927,0.106,0.223,172.507,5Cc7P1f3WRSFFP6iBencng,311555
8086,0.704,0.535,-11.809,0.0377,0.0139,0.165,0.114,0.433,126.022,1R4MGuYgvk5fRZTyHMllex,225640
8087,0.713,0.905,-5.261,0.0992,0.331,0.000106,0.144,0.904,125.002,1Fzt0uEkcJQLQoUzihdxbY,224627
8088,0.762,0.67,-7.562,0.0534,0.00998,0.723,0.0812,0.578,103.986,6FHfeCzhVJOTIp89izCJ4Y,251943
8089,0.894,0.428,-13.47,0.235,0.225,0.864,0.077,0.468,90.029,4nSVv5flBb0ucHTGgxiFi5,231875
8090,0.865,0.868,-5.872,0.0845,0.267,0.657,0.365,0.969,91.199,7uojVXLrmV9ZFwgNqUR97y,306318
8091,0.748,0.67,-8.803,0.0432,0.0463,0.489,0.0433,0.939,81.572,5kDnoVuoulSx42y7xmRn9S,231200
8092,0.809,0.705,-8.187,0.0437,0.0443,9.67e-06,0.078,0.941,94.655,7xbRLQyE9t7zkA3osC8S2d,227289
8093,0.77,0.569,-7.098,0.0609,0.146,0.76,0.0768,0.959,165.054,3nWdQUwzD5cjQysU1ikXua,183187
8094,0.738,0.247,-13.614,0.0418,0.565,0.498,0.0901,0.697,121.177,6IDra9pp8GtCxKMS6lehn5,139760
8095,0.748,0.652,-7.313,0.0574,0.321,0.111,0.0772,0.889,127.668,1QWUVexp90SAhV6WmcrGCr,157733
8096,0.638,0.661,-7.917,0.0474,0.0311,4.8e-05,0.0906,0.861,183.854,29xZSv5HOvmAI2bFIJnWHc,300840
8097,0.553,0.704,-4.695,0.0582,0.0535,0.0502,0.17,0.77,175.974,11w1H3q1h1FdfJNtTNF6oO,278413
8098,0.91,0.658,-4.215,0.116,0.208,0.104,0.0889,0.917,89.012,6u3YRhVuJY6Yp9cjHLIlDB,234133
8099,0.572,0.912,-8.55,0.0291,0.0488,0.323,0.095,0.857,103.381,4xhrr9ga8MpiMr6YOjhbCv,125333
8100,0.799,0.695,-6.986,0.0366,0.227,3.12e-05,0.14,0.778,100.015,6IJCmNdaIFYaZXUAPyGkZ2,252600
8101,0.625,0.623,-11.591,0.233,0.00268,0.733,0.132,0.584,169.917,6U6gOELlEzLMDYcBY3FQFf,141882
8102,0.681,0.646,-6.465,0.0545,0.0145,0.00482,0.209,0.907,172.023,5LU3NW5RIL1k2OCXwGNTrd,285800
8103,0.635,0.498,-8.8,0.0428,0.33,0.0,0.397,0.716,84.989,1G5rrPTG7XJ1q70AthJSn9,163947
8104,0.894,0.832,-4.723,0.0557,0.295,0.000364,0.0827,0.901,122.885,1xrNLqTt0HmrwdZhigBAim,159695
8105,0.862,0.804,-4.484,0.038,0.253,0.621,0.0895,0.951,125.002,1Sr0201YyWpEJDI6eF1inM,239000
8106,0.749,0.64,-9.125,0.0347,0.649,0.0207,0.167,0.908,134.476,5vIhSdVl0YHtJfdSA1Wxfj,274347
8107,0.757,0.581,-12.967,0.0338,0.701,0.902,0.0717,0.908,114.648,6wbDINxAd1kUxvR3PKtUwR,280707
8108,0.731,0.681,-6.01,0.0473,0.07,9.04e-05,0.0555,0.916,91.983,0FR7p4DgVKxNexCeymLCJf,216973
8109,0.809,0.659,-9.047,0.0781,0.0974,0.665,0.0675,0.56,124.964,1zI43kl47Jc6AUgvFr8kEy,219815
8110,0.813,0.632,-8.81,0.0616,0.363,0.865,0.0852,0.382,112.006,5pW2ZJEGIP1FNtJeyt7Oio,319704
8111,0.702,0.721,-8.626,0.241,0.0636,0.21,0.0909,0.441,172.051,0OUM4ALGSMsPcQB56RFpd9,210732
8112,0.901,0.546,-12.264,0.0367,0.843,0.925,0.111,0.589,102.308,6GVmcfHhkfuRC6FRGJbX2p,164067
8113,0.596,0.578,-11.243,0.0817,0.602,2.5e-06,0.0946,0.853,160.081,2iY9nn0VJKa1Ro63ICzX6G,209813
8114,0.733,0.455,-12.283,0.0377,0.788,3.22e-05,0.0697,0.633,88.036,44QrX1Mp26xztzWBLuYsjz,250867
8115,0.849,0.648,-8.572,0.0941,0.0188,0.715,0.0801,0.424,111.968,7JC2I6zKONCvnr4HPlY9hi,301995
8116,0.615,0.514,-12.2,0.0493,0.719,0.602,0.339,0.96,100.947,0Rdt71LXr20uL6kzuFkY1n,296666
8117,0.86,0.631,-8.388,0.126,0.319,0.0,0.06,0.749,100.0,1PooFwkjYMobQx9qCozXhb,192425
8118,0.792,0.752,-12.963,0.055,0.109,0.739,0.144,0.726,143.147,1NuSZFERO5CMr0dSrWO3Lu,340947
8119,0.844,0.573,-10.826,0.0401,0.369,0.0,0.297,0.755,135.472,4Jymem1hb6VKq38QtHipaf,152667
8120,0.764,0.61,-8.534,0.0407,0.276,0.185,0.184,0.879,127.655,6yOAu4HWDd9ggFYF1sDpCv,407373
8121,0.852,0.708,-8.139,0.0393,0.418,0.908,0.13,0.497,126.033,5EZoyC1ZIMcPMWb5mAtqfc,297479
8122,0.837,0.603,-6.963,0.26,0.0875,1.76e-06,0.0716,0.591,96.916,451jovfIdTRSHwdcRXfmDr,206148
8123,0.587,0.474,-10.051,0.0295,0.0219,0.00274,0.212,0.352,81.995,5XnHIYpmHGYRhWP7n0ejs1,258644
8124,0.785,0.496,-10.313,0.0718,0.00672,0.324,0.678,0.685,165.983,02z57uGfEd82kcbpssAmcq,208005
8125,0.895,0.81,-6.722,0.0573,0.151,0.238,0.331,0.762,100.999,25Jf61edvM78rQHYaWRiIL,152005
